-101.5	0.0381	0.0659	0.1136	0.047200198	0.039235532	0.032638989
-101	0.0387	0.067	0.1156	0.047943508	0.03989045	0.033213619
-100.5	0.0393	0.0682	0.1176	0.048686819	0.040604906	0.033788249
-100	0.04	0.0693	0.1197	0.049554014	0.041259824	0.03439161
-99.5	0.0406	0.0705	0.1218	0.050297324	0.04197428	0.034994972
-99	0.0413	0.0717	0.124	0.051164519	0.042688735	0.035627065
-98.5	0.042	0.073	0.1262	0.052031715	0.043462729	0.036259158
-98	0.0427	0.0742	0.1285	0.05289891	0.044177185	0.036919983
-97.5	0.0434	0.0755	0.1308	0.053766105	0.044951179	0.037580807
-97	0.0441	0.0768	0.1331	0.0546333	0.045725173	0.038241632
-96.5	0.0448	0.0782	0.1355	0.055500496	0.046558704	0.038931188
-96	0.0456	0.0795	0.138	0.056491576	0.047332698	0.039649476
-95.5	0.0464	0.0809	0.1405	0.057482656	0.04816623	0.040367763
-95	0.0472	0.0823	0.1431	0.058473736	0.048999762	0.041114782
-94.5	0.048	0.0838	0.1457	0.059464817	0.049892832	0.041861801
-94	0.0488	0.0853	0.1484	0.060455897	0.050785901	0.042637552
-93.5	0.0496	0.0868	0.1511	0.061446977	0.051678971	0.043413303
-93	0.0504	0.0883	0.1539	0.062438057	0.052572041	0.044217785
-92.5	0.0513	0.0899	0.1568	0.063553023	0.053524649	0.045050998
-92	0.0522	0.0915	0.1597	0.064667988	0.054477256	0.045884212
-91.5	0.0531	0.0932	0.1627	0.065782953	0.055489402	0.046746157
-91	0.054	0.0948	0.1657	0.066897919	0.05644201	0.047608102
-90.5	0.0549	0.0966	0.1688	0.068012884	0.057513694	0.048498779
-90	0.0559	0.0983	0.172	0.069251734	0.058525839	0.049418187
-89.5	0.0569	0.1001	0.1753	0.070490585	0.059597523	0.050366327
-89	0.0579	0.1019	0.1786	0.071729435	0.060669207	0.051314466
-88.5	0.0589	0.1038	0.182	0.072968285	0.061800429	0.052291337
-88	0.0599	0.1057	0.1855	0.074207136	0.06293165	0.05329694
-87.5	0.061	0.1077	0.1891	0.075569871	0.06412241	0.054331274
-87	0.0621	0.1097	0.1928	0.076932607	0.06531317	0.05539434
-86.5	0.0632	0.1117	0.1965	0.078295342	0.06650393	0.056457406
-86	0.0643	0.1138	0.2003	0.079658077	0.067754227	0.057549203
-85.5	0.0655	0.1159	0.2042	0.081144698	0.069004525	0.058669731
-85	0.0666	0.1181	0.2082	0.082507433	0.070314361	0.059818992
-84.5	0.0679	0.1203	0.2123	0.084117939	0.071624196	0.060996983
-84	0.0691	0.1226	0.2165	0.085604559	0.07299357	0.062203706
-83.5	0.0703	0.1249	0.2208	0.087091179	0.074362944	0.063439161
-83	0.0716	0.1273	0.2252	0.088701685	0.075791855	0.064703347
-82.5	0.0729	0.1298	0.2297	0.09031219	0.077280305	0.065996265
-82	0.0743	0.1323	0.2343	0.092046581	0.078768754	0.067317914
-81.5	0.0756	0.1348	0.239	0.093657086	0.080257204	0.068668295
-81	0.077	0.1374	0.2438	0.095391477	0.081805192	0.070047407
-80.5	0.0785	0.1401	0.2488	0.097249752	0.083412717	0.071483982
-80	0.0799	0.1428	0.2539	0.098984143	0.085020243	0.072949289
-79.5	0.0814	0.1456	0.259	0.100842418	0.086687307	0.074414596
-79	0.0829	0.1485	0.2643	0.102700694	0.088413908	0.075937365
-78.5	0.0845	0.1514	0.2698	0.104682854	0.09014051	0.077517598
-78	0.0861	0.1544	0.2754	0.106665015	0.091926649	0.079126562
-77.5	0.0877	0.1574	0.2811	0.108647175	0.093712789	0.080764258
-77	0.0894	0.1606	0.2869	0.110753221	0.095618004	0.082430685
-76.5	0.0911	0.1638	0.2929	0.112859267	0.09752322	0.084154575
-76	0.0928	0.1671	0.299	0.114965312	0.099487973	0.085907197
-75.5	0.0946	0.1704	0.3053	0.117195243	0.101452727	0.087717282
-75	0.0964	0.1739	0.3118	0.119425173	0.103536556	0.08958483
-74.5	0.0983	0.1774	0.3184	0.121778989	0.105620386	0.091481109
-74	0.1002	0.181	0.3252	0.124132805	0.107763753	0.093434851
-73.5	0.1022	0.1847	0.3321	0.126610505	0.109966659	0.095417325
-73	0.1042	0.1885	0.3392	0.129088206	0.112229102	0.097457262
-72.5	0.1062	0.1923	0.3465	0.131565907	0.114491546	0.099554662
-72	0.1083	0.1963	0.354	0.134167493	0.116873065	0.101709524
-71.5	0.1104	0.2004	0.3617	0.136769078	0.119314122	0.10392185
-71	0.1126	0.2045	0.3696	0.139494549	0.12175518	0.106191639
-70.5	0.1148	0.2088	0.3776	0.14222002	0.124315313	0.108490159
-70	0.1171	0.2131	0.3859	0.145069376	0.126875447	0.110874874
-69.5	0.1195	0.2176	0.3944	0.148042616	0.129554656	0.113317052
